Reactant1_SMILES,Reactant2_SMILES,Product1_SMILES,Product2_SMILES,INCHI_KEY,SMILES,AG_Rule Systemic,AG_Rule Leaf,MW,logP,exactMolWeight,fractionCSP3,ringCount,Number of aromatic rings,HBD,HBA,Heavy atoms,TPSA,Flexibility,Rotatable Bonds,numHeteroatoms,numSaturatedHeterocycles,numRadicalElectrons,numAromaticHeterocycles,noCount,numAliphaticRings,numValenceElectrons,heavyAtomMolWeight,numSaturatedRings,numAliphaticHeterocycles,nhohCount,SIMILAR,IDENTICAL
CC1(C)OB(c2ccc(C(F)(F)F)cc2)OC1(C)C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(C(F)(F)F)cc2)cc1C,,BPKJIPZZQLHXKI-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(C(F)(F)F)cc2)cc1C,0.0,0.0,455.5,4.85,455.14,0.4091,3,2,0,5,31,63.68,6,4,9,1,0,0,5,1,168,431.31,1,1,0,CSDK490890|CSDK485609|CSDM979629|CSDM982151|CSDK495585|CSDK497993,
FC(F)(F)c1ccc(B2OCCNCCO2)cc1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(C(F)(F)F)cc2)cc1C,,BPKJIPZZQLHXKI-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(C(F)(F)F)cc2)cc1C,0.0,0.0,455.5,4.85,455.14,0.4091,3,2,0,5,31,63.68,6,4,9,1,0,0,5,1,168,431.31,1,1,0,CSDK490890|CSDK485609|CSDM979629|CSDM982151|CSDK495585|CSDK497993,
COc1ccccc1B1OC(C)CC(C)(C)O1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccccc2OC)cc1C,,BJZWBEZFSJBCTC-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccccc2OC)cc1C,0.0,1.0,417.53,3.84,417.16,0.4091,3,2,0,6,29,72.91,6,5,7,1,0,0,6,1,156,390.31,1,1,0,CSDK490890|CSDK464516|CSDK498026|CSDM979631|CSDK476558|CSDK476557|CSDK428121|CSDM992359|CSDK495585|CSDM982162,
COc1ccccc1B1OC(C)(C)C(C)(C)O1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccccc2OC)cc1C,,BJZWBEZFSJBCTC-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccccc2OC)cc1C,0.0,1.0,417.53,3.84,417.16,0.4091,3,2,0,6,29,72.91,6,5,7,1,0,0,6,1,156,390.31,1,1,0,CSDK490890|CSDK464516|CSDK498026|CSDM979631|CSDK476558|CSDK476557|CSDK428121|CSDM992359|CSDK495585|CSDM982162,
COc1ccccc1B(O)O,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccccc2OC)cc1C,,BJZWBEZFSJBCTC-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccccc2OC)cc1C,0.0,1.0,417.53,3.84,417.16,0.4091,3,2,0,6,29,72.91,6,5,7,1,0,0,6,1,156,390.31,1,1,0,CSDK490890|CSDK464516|CSDK498026|CSDM979631|CSDK476558|CSDK476557|CSDK428121|CSDM992359|CSDK495585|CSDM982162,
Cc1cnn(-c2cccc(B(O)O)c2)c1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccc(-n3cc(C)cn3)c2)cc1C,,BCTDRRCDZZUOQB-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccc(-n3cc(C)cn3)c2)cc1C,0.0,0.4,467.59,4.33,467.19,0.36,4,3,0,7,33,81.5,6,5,8,1,0,1,7,1,174,438.36,1,1,0,,
Cc1cnn(-c2cccc(B3OC(C)(C)C(C)(C)O3)c2)c1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccc(-n3cc(C)cn3)c2)cc1C,,BCTDRRCDZZUOQB-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccc(-n3cc(C)cn3)c2)cc1C,0.0,0.4,467.59,4.33,467.19,0.36,4,3,0,7,33,81.5,6,5,8,1,0,1,7,1,174,438.36,1,1,0,,
OB1OCc2cc(F)c(OCCC3OCCCO3)cc21,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(OCCC3OCCCO3)c(F)cc2C)cc1C,,BOQKBAXROLBGPJ-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(OCCC3OCCCO3)c(F)cc2C)cc1C,0.0,0.0,549.66,4.81,549.22,0.5357,4,2,0,8,38,91.37,9,8,10,2,0,0,8,2,208,513.37,2,2,0,,
CC(=O)Nc1ccc(B2OC(C)(C)C(C)(C)O2)cc1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(NC(C)=O)cc2)cc1C,,CGRDRFLAZALFOT-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(NC(C)=O)cc2)cc1C,0.0,0.8,444.55,3.79,444.17,0.3913,3,2,1,7,31,92.78,7,5,8,1,0,0,7,1,166,416.33,1,1,1,CSDM979629,
CC(=O)Nc1ccc(B(O)O)cc1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(NC(C)=O)cc2)cc1C,,CGRDRFLAZALFOT-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(NC(C)=O)cc2)cc1C,0.0,0.8,444.55,3.79,444.17,0.3913,3,2,1,7,31,92.78,7,5,8,1,0,0,7,1,166,416.33,1,1,1,CSDM979629,
COc1cc(B2OC(C)(C)C(C)(C)O2)ccc1C(N)=O,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(C(N)=O)c(OC)c2)cc1C,,CLTLKULDNYCBGL-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(C(N)=O)c(OC)c2)cc1C,0.0,0.56,460.55,2.94,460.17,0.3913,3,2,2,8,32,116.0,7,6,9,1,0,0,8,1,172,432.33,1,1,2,CSDM982163|CSDK464516|CSDM979629,
CNc1cc(B(O)O)cc(C(=O)O)c1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(NC)c(C)c(C(=O)O)c2)cc1C,,BCBXSPQTPNZUTR-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(NC)c(C)c(C(=O)O)c2)cc1C,0.0,0.4,474.58,3.88,474.18,0.4167,3,2,2,8,33,113.01,7,6,9,1,0,0,8,1,178,444.34,1,1,2,,
CNc1cc(B2OC(C)(C)C(C)(C)O2)cc(C(=O)O)c1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(NC)c(C)c(C(=O)O)c2)cc1C,,BCBXSPQTPNZUTR-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(NC)c(C)c(C(=O)O)c2)cc1C,0.0,0.4,474.58,3.88,474.18,0.4167,3,2,2,8,33,113.01,7,6,9,1,0,0,8,1,178,444.34,1,1,2,,
CCCCOc1c(Br)cc(C)cc1B(O)O,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCCCOc1c(Br)cc(C)cc1-c1cc(C)c(N2C(C)(C(=O)OCC)CCS2(=O)=O)c(C)c1,,CUAFJAHQXYVOCK-UHFFFAOYSA-N,CCCCOc1c(Br)cc(C)cc1-c1cc(C)c(N2C(C)(C(=O)OCC)CCS2(=O)=O)c(C)c1,0.0,0.0,552.53,6.08,551.13,0.5,3,2,0,6,34,72.91,9,8,8,1,0,0,6,1,186,518.26,1,1,0,CSDM982152,
O=[N+]([O-])c1ccc(ON=Cc2cccc3c2B(O)OC3)cc1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2c(C)cccc2C=NOc2ccc([N+](=O)[O-])cc2)cc1C,,CSKHMHAPRLDTPZ-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2c(C)cccc2C=NOc2ccc([N+](=O)[O-])cc2)cc1C,0.0,0.0,565.65,5.46,565.19,0.3103,4,3,0,10,40,128.41,9,8,11,1,0,0,10,1,210,534.4,1,1,0,,
OB(O)c1cccs1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccs2)cc1C,,DSTQAOBQXBZXNT-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccs2)cc1C,0.0,1.0,393.53,3.89,393.11,0.4211,3,2,0,5,26,63.68,5,4,7,1,0,1,5,1,140,370.35,1,1,0,CSDK490890|CSDK485609|CSDM982163|CSDM982151|CSDK498025|CSDK476558|CSDK476557|CSDK428121|CSDM982166|CSDK495585|CSDM979628,
CC1(C)OB(c2cccs2)OC1(C)C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccs2)cc1C,,DSTQAOBQXBZXNT-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccs2)cc1C,0.0,1.0,393.53,3.89,393.11,0.4211,3,2,0,5,26,63.68,5,4,7,1,0,1,5,1,140,370.35,1,1,0,CSDK490890|CSDK485609|CSDM982163|CSDM982151|CSDK498025|CSDK476558|CSDK476557|CSDK428121|CSDM982166|CSDK495585|CSDM979628,
c1csc(B2OCCNCCO2)c1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccs2)cc1C,,DSTQAOBQXBZXNT-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccs2)cc1C,0.0,1.0,393.53,3.89,393.11,0.4211,3,2,0,5,26,63.68,5,4,7,1,0,1,5,1,140,370.35,1,1,0,CSDK490890|CSDK485609|CSDM982163|CSDM982151|CSDK498025|CSDK476558|CSDK476557|CSDK428121|CSDM982166|CSDK495585|CSDM979628,
CCCCOB(OCCCC)c1cccs1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccs2)cc1C,,DSTQAOBQXBZXNT-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccs2)cc1C,0.0,1.0,393.53,3.89,393.11,0.4211,3,2,0,5,26,63.68,5,4,7,1,0,1,5,1,140,370.35,1,1,0,CSDK490890|CSDK485609|CSDM982163|CSDM982151|CSDK498025|CSDK476558|CSDK476557|CSDK428121|CSDM982166|CSDK495585|CSDM979628,
c1csc(B2Oc3ccccc3O2)c1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccs2)cc1C,,DSTQAOBQXBZXNT-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccs2)cc1C,0.0,1.0,393.53,3.89,393.11,0.4211,3,2,0,5,26,63.68,5,4,7,1,0,1,5,1,140,370.35,1,1,0,CSDK490890|CSDK485609|CSDM982163|CSDM982151|CSDK498025|CSDK476558|CSDK476557|CSDK428121|CSDM982166|CSDK495585|CSDM979628,
c1csc([B-]2(c3cccs3)Oc3cccc4ccc[n+](c34)O2)c1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccs2)cc1C,,DSTQAOBQXBZXNT-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccs2)cc1C,0.0,1.0,393.53,3.89,393.11,0.4211,3,2,0,5,26,63.68,5,4,7,1,0,1,5,1,140,370.35,1,1,0,CSDK490890|CSDK485609|CSDM982163|CSDM982151|CSDK498025|CSDK476558|CSDK476557|CSDK428121|CSDM982166|CSDK495585|CSDM979628,
CC1(C)COB(c2cccs2)OC1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccs2)cc1C,,DSTQAOBQXBZXNT-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccs2)cc1C,0.0,1.0,393.53,3.89,393.11,0.4211,3,2,0,5,26,63.68,5,4,7,1,0,1,5,1,140,370.35,1,1,0,CSDK490890|CSDK485609|CSDM982163|CSDM982151|CSDK498025|CSDK476558|CSDK476557|CSDK428121|CSDM982166|CSDK495585|CSDM979628,
CC(C)OB(OC(C)C)c1cccs1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccs2)cc1C,,DSTQAOBQXBZXNT-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccs2)cc1C,0.0,1.0,393.53,3.89,393.11,0.4211,3,2,0,5,26,63.68,5,4,7,1,0,1,5,1,140,370.35,1,1,0,CSDK490890|CSDK485609|CSDM982163|CSDM982151|CSDK498025|CSDK476558|CSDK476557|CSDK428121|CSDM982166|CSDK495585|CSDM979628,
CN1CC(=O)OB(c2cccs2)OC(=O)C1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccs2)cc1C,,DSTQAOBQXBZXNT-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccs2)cc1C,0.0,1.0,393.53,3.89,393.11,0.4211,3,2,0,5,26,63.68,5,4,7,1,0,1,5,1,140,370.35,1,1,0,CSDK490890|CSDK485609|CSDM982163|CSDM982151|CSDK498025|CSDK476558|CSDK476557|CSDK428121|CSDM982166|CSDK495585|CSDM979628,
Cc1cc2nnn(C)c2cc1B1OC(C)(C)C(C)(C)O1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc3c(cc2C)nnn3C)cc1C,,BDCIAOFQMPRGEI-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc3c(cc2C)nnn3C)cc1C,0.0,0.6,456.57,3.42,456.18,0.4348,4,3,0,8,32,94.39,5,4,9,1,0,1,8,1,170,428.34,1,1,0,,
CC(C)c1cc(C=O)cc(B2OC(C)(C)C(C)(C)O2)c1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(C=O)cc(C(C)C)c2)cc1C,,CXNGCELWVOLSRP-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(C=O)cc(C(C)C)c2)cc1C,0.0,0.0,457.59,4.77,457.19,0.44,3,2,0,6,32,80.75,7,6,7,1,0,0,6,1,172,426.34,1,1,0,,
OB1OCc2cc(F)c(-c3cnoc3)cc21,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(-c3cnoc3)c(F)cc2C)cc1C,,AQRNZFQUJTWTGS-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(-c3cnoc3)c(F)cc2C)cc1C,0.0,0.0,486.57,4.93,486.16,0.36,4,3,0,7,34,89.71,6,5,9,1,0,1,7,1,180,459.35,1,1,0,,
CC1(C)OB(c2cccc(OCc3ccc(C(F)(F)F)cc3)c2)OC1(C)C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccc(OCc3ccc(C(F)(F)F)cc3)c2)cc1C,,CVMBRGCRVYCNAH-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccc(OCc3ccc(C(F)(F)F)cc3)c2)cc1C,0.0,0.0,561.62,6.43,561.18,0.3448,4,3,0,6,39,72.91,9,7,10,1,0,0,6,1,208,531.38,1,1,0,,
CCC(=O)c1cccc(B2OC(C)(C)C(C)(C)O2)c1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccc(C(=O)CC)c2)cc1C,,BMRHSYBDDUMNHR-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccc(C(=O)CC)c2)cc1C,0.0,0.8,443.57,4.42,443.18,0.4167,3,2,0,6,31,80.75,7,6,7,1,0,0,6,1,166,414.33,1,1,0,CSDK476558|CSDK476557|CSDK428121,
CCC(=O)c1cccc(B(O)O)c1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccc(C(=O)CC)c2)cc1C,,BMRHSYBDDUMNHR-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccc(C(=O)CC)c2)cc1C,0.0,0.8,443.57,4.42,443.18,0.4167,3,2,0,6,31,80.75,7,6,7,1,0,0,6,1,166,414.33,1,1,0,CSDK476558|CSDK476557|CSDK428121,
COc1c(F)c(F)c(B(O)O)c(F)c1F,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2c(F)c(F)c(OC)c(F)c2F)cc1C,,BOHAJMOXKUZTCS-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2c(F)c(F)c(OC)c(F)c2F)cc1C,0.0,0.4,489.49,4.4,489.12,0.4091,3,2,0,6,33,72.91,6,5,11,1,0,0,6,1,180,466.3,1,1,0,CSDK490890|CSDK485609|CSDM979629|CSDM992359|CSDK495585|CSDM979665,
Cc1c(CS(=O)(=O)Cl)cc(B(O)O)cc1N=[N+]=[N-],CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(CS(=O)(=O)Cl)c(C)c(N=[N+]=[N-])c2)cc1C,,DVZGHGLXNKYNQJ-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(CS(=O)(=O)Cl)c(C)c(N=[N+]=[N-])c2)cc1C,0.0,0.0,555.08,5.15,554.11,0.4348,3,2,0,10,36,146.58,8,7,13,1,0,0,10,1,194,527.86,1,1,0,,
Cc1c(CS(=O)(=O)Cl)cc(B2OC(C)(C)C(C)(C)O2)cc1N=[N+]=[N-],CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(CS(=O)(=O)Cl)c(C)c(N=[N+]=[N-])c2)cc1C,,DVZGHGLXNKYNQJ-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(CS(=O)(=O)Cl)c(C)c(N=[N+]=[N-])c2)cc1C,0.0,0.0,555.08,5.15,554.11,0.4348,3,2,0,10,36,146.58,8,7,13,1,0,0,10,1,194,527.86,1,1,0,,
Cc1ccc(B2OCC(CCC(C)C)CO2)cc1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(C)cc2)cc1C,,AQRLYWGMNSWLKH-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(C)cc2)cc1C,0.0,1.0,401.53,4.14,401.17,0.4091,3,2,0,5,28,63.68,5,4,6,1,0,0,5,1,150,374.31,1,1,0,CSDK490890|CSDK485609|CSDM982179|CSDK498026|CSDM979629|CSDM982178|CSDK476558|CSDK476557|CSDK428121|CSDK495585|CSDM979626,
Cc1ccc(B(O)O)cc1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(C)cc2)cc1C,,AQRLYWGMNSWLKH-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(C)cc2)cc1C,0.0,1.0,401.53,4.14,401.17,0.4091,3,2,0,5,28,63.68,5,4,6,1,0,0,5,1,150,374.31,1,1,0,CSDK490890|CSDK485609|CSDM982179|CSDK498026|CSDM979629|CSDM982178|CSDK476558|CSDK476557|CSDK428121|CSDK495585|CSDM979626,
CCC1([N+](=O)[O-])COB(c2ccc(C)cc2)OC1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(C)cc2)cc1C,,AQRLYWGMNSWLKH-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(C)cc2)cc1C,0.0,1.0,401.53,4.14,401.17,0.4091,3,2,0,5,28,63.68,5,4,6,1,0,0,5,1,150,374.31,1,1,0,CSDK490890|CSDK485609|CSDM982179|CSDK498026|CSDM979629|CSDM982178|CSDK476558|CSDK476557|CSDK428121|CSDK495585|CSDM979626,
Cc1ccc(B2OC(C)(C)C(C)(C)O2)cc1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(C)cc2)cc1C,,AQRLYWGMNSWLKH-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(C)cc2)cc1C,0.0,1.0,401.53,4.14,401.17,0.4091,3,2,0,5,28,63.68,5,4,6,1,0,0,5,1,150,374.31,1,1,0,CSDK490890|CSDK485609|CSDM982179|CSDK498026|CSDM979629|CSDM982178|CSDK476558|CSDK476557|CSDK428121|CSDK495585|CSDM979626,
Cc1ccc(B2OC(C)CC(C)(C)O2)cc1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(C)cc2)cc1C,,AQRLYWGMNSWLKH-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(C)cc2)cc1C,0.0,1.0,401.53,4.14,401.17,0.4091,3,2,0,5,28,63.68,5,4,6,1,0,0,5,1,150,374.31,1,1,0,CSDK490890|CSDK485609|CSDM982179|CSDK498026|CSDM979629|CSDM982178|CSDK476558|CSDK476557|CSDK428121|CSDK495585|CSDM979626,
Cc1ccc(B2OCC(COc3ccccc3)O2)cc1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(C)cc2)cc1C,,AQRLYWGMNSWLKH-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(C)cc2)cc1C,0.0,1.0,401.53,4.14,401.17,0.4091,3,2,0,5,28,63.68,5,4,6,1,0,0,5,1,150,374.31,1,1,0,CSDK490890|CSDK485609|CSDM982179|CSDK498026|CSDM979629|CSDM982178|CSDK476558|CSDK476557|CSDK428121|CSDK495585|CSDM979626,
Cc1ccc(B2OCC3(CO2)COB(c2ccc(C)cc2)OC3)cc1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(C)cc2)cc1C,,AQRLYWGMNSWLKH-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(C)cc2)cc1C,0.0,1.0,401.53,4.14,401.17,0.4091,3,2,0,5,28,63.68,5,4,6,1,0,0,5,1,150,374.31,1,1,0,CSDK490890|CSDK485609|CSDM982179|CSDK498026|CSDM979629|CSDM982178|CSDK476558|CSDK476557|CSDK428121|CSDK495585|CSDM979626,
Cc1ccc(B2OCC(=O)CO2)cc1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(C)cc2)cc1C,,AQRLYWGMNSWLKH-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(C)cc2)cc1C,0.0,1.0,401.53,4.14,401.17,0.4091,3,2,0,5,28,63.68,5,4,6,1,0,0,5,1,150,374.31,1,1,0,CSDK490890|CSDK485609|CSDM982179|CSDK498026|CSDM979629|CSDM982178|CSDK476558|CSDK476557|CSDK428121|CSDK495585|CSDM979626,
